고객ID,평균순수익,평균수량,Accessories,Android,Apparel,Bags,Bottles,Drinkware,Gift Cards,Headgear,Housewares,Lifestyle,Nest,Nest-Canada,Nest-USA,Notebooks & Journals,Office,Waze,Clicked,Not Used,Used,성별,가입기간,총거래량,마지막거래주,일회성구매고객,거주지역,클러스터
USER_0091,55.97882347826087,1.5217391304347827,0.0,0.0,0.2,0.0,0.0,0.0857142857142857,0.0,0.0,0.0,0.0,0.0857142857142857,0.0,0.2285714285714285,0.0,0.4,0.0,0.4571428571428571,0.2857142857142857,0.2571428571428571,남,4,23,36,1,California,0
USER_0092,90.49824,1.0833333333333333,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538461538461538,0.0,0.4615384615384615,0.0,0.0769230769230769,0.0,0.5384615384615384,0.0769230769230769,0.3846153846153846,여,38,12,49,1,California,0
USER_0093,31.21806,1.2,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.1666666666666666,0.5,0.0,0.0,1.0,0.0,0.0,남,27,5,27,1,New York,3
USER_0094,48.91236837837838,2.265765765765766,0.0019880715705765,0.0,0.2763419483101391,0.0437375745526839,0.0,0.1550695825049702,0.003976143141153,0.0178926441351888,0.0019880715705765,0.1570576540755467,0.003976143141153,0.003976143141153,0.151093439363817,0.0536779324055666,0.1272365805168986,0.0019880715705765,0.5089463220675944,0.1749502982107356,0.3161033797216699,남,27,222,48,0,Chicago,4
USER_0095,72.35570826771654,1.811023622047244,0.0043478260869565,0.0,0.2739130434782608,0.0,0.0,0.0217391304347826,0.0043478260869565,0.0043478260869565,0.0,0.0521739130434782,0.0260869565217391,0.0,0.3217391304347826,0.0913043478260869,0.2,0.0,0.6608695652173913,0.1434782608695652,0.1956521739130435,여,33,127,49,0,Chicago,0
USER_0096,95.0442716883117,9.662337662337665,0.0,0.0,0.2943548387096774,0.428763440860215,0.0,0.0094086021505376,0.0,0.0013440860215053,0.0,0.0900537634408602,0.0,0.0053763440860215,0.0443548387096774,0.0026881720430107,0.1236559139784946,0.0,0.7419354838709677,0.1209677419354838,0.1370967741935483,남,15,77,39,0,Chicago,3
USER_0097,109.82802857142858,1.2857142857142858,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5555555555555556,0.2222222222222222,0.2222222222222222,남,30,7,4,1,Chicago,0
USER_0098,71.73867733333334,1.2666666666666666,0.0,0.0,0.4736842105263157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4736842105263157,0.0,0.0526315789473684,0.0,0.4736842105263157,0.1052631578947368,0.4210526315789473,여,7,15,43,0,California,0
USER_0099,162.70195555555557,1.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.0,0.0,0.0,0.0,0.1764705882352941,0.0,0.4705882352941176,0.0,0.2352941176470588,0.0,0.6470588235294118,0.0,0.3529411764705882,여,4,9,41,1,Chicago,3
USER_0100,40.47742233333334,1.2,0.0,0.0,0.3888888888888889,0.0,0.0,0.0555555555555555,0.0,0.0277777777777777,0.0,0.1388888888888889,0.0,0.0,0.3333333333333333,0.0,0.0555555555555555,0.0,0.4444444444444444,0.3055555555555556,0.25,여,45,30,25,1,New Jersey,0
USER_0101,66.87802606060608,5.151515151515151,0.0,0.0,0.1588235294117647,0.0058823529411764,0.0,0.0,0.0,0.0,0.0,0.0058823529411764,0.0,0.0,0.1176470588235294,0.0588235294117647,0.6470588235294118,0.0058823529411764,0.2352941176470588,0.1,0.6647058823529411,여,25,33,34,0,California,1
USER_0102,66.34376787878789,6.0606060606060606,0.0,0.0,0.065,0.01,0.0,0.21,0.0,0.0,0.0,0.23,0.01,0.025,0.03,0.0,0.415,0.005,0.29,0.225,0.485,남,36,33,44,0,Washington DC,1
USER_0103,61.31221914893617,1.3829787234042554,0.0,0.0,0.4307692307692308,0.0,0.0,0.0153846153846153,0.0,0.0,0.0,0.1076923076923077,0.0307692307692307,0.0153846153846153,0.3384615384615385,0.0461538461538461,0.0153846153846153,0.0,0.4769230769230769,0.1692307692307692,0.3538461538461538,남,37,47,50,0,Chicago,0
USER_0104,78.24031092307692,3.4615384615384617,0.0,0.0,0.0488888888888888,0.0222222222222222,0.1111111111111111,0.1511111111111111,0.0,0.0044444444444444,0.0,0.0844444444444444,0.0311111111111111,0.0044444444444444,0.1422222222222222,0.0,0.3733333333333333,0.0266666666666666,0.4177777777777778,0.1111111111111111,0.4711111111111111,여,20,65,47,0,Chicago,0
USER_0105,81.61270333333334,8.0,0.0,0.0,0.0694444444444444,0.25,0.0,0.1388888888888889,0.0,0.0,0.0,0.1388888888888889,0.0,0.0,0.0486111111111111,0.1041666666666666,0.25,0.0,0.5347222222222222,0.0,0.4652777777777778,여,5,18,26,0,California,0
USER_0106,31.58146909090909,1.181818181818182,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.3076923076923077,0.0,0.0769230769230769,0.0,0.3846153846153846,0.0,0.6153846153846154,남,19,11,33,1,California,1
USER_0107,142.71997416666667,33.125,0.0,0.0,0.0037735849056603,0.0012578616352201,0.0012578616352201,0.0276729559748427,0.0,0.0,0.0,0.3144654088050314,0.0,0.0,0.0150943396226415,0.0025157232704402,0.6339622641509434,0.0,0.0276729559748427,0.0176100628930817,0.9547169811320756,여,48,24,5,1,New Jersey,2
USER_0108,52.296296000000005,1.68,0.0,0.0,0.1428571428571428,0.1666666666666666,0.0,0.0476190476190476,0.0,0.0952380952380952,0.0,0.0952380952380952,0.0,0.0476190476190476,0.2619047619047619,0.0,0.119047619047619,0.0238095238095238,0.3571428571428571,0.1666666666666666,0.4761904761904761,남,25,25,46,0,Chicago,0
USER_0109,61.522731666666665,1.25,0.0,0.0,0.2666666666666666,0.2666666666666666,0.1333333333333333,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,0.3333333333333333,0.1333333333333333,0.5333333333333333,남,6,12,40,1,Chicago,1
USER_0110,26.04604153846154,6.6923076923076925,0.0,0.0,0.0919540229885057,0.0,0.0,0.0,0.0,0.0,0.0,0.2873563218390804,0.0,0.0,0.0344827586206896,0.0114942528735632,0.5747126436781609,0.0,0.9540229885057472,0.0,0.0459770114942528,여,5,13,33,1,California,3
USER_0111,156.49457290322582,18.080645161290324,0.0,0.0,0.0133809099018733,0.0062444246208742,0.0,0.1480820695807315,0.0,0.0,0.0,0.0151650312221231,0.0169491525423728,0.0,0.0294380017841213,0.0,0.7707404103479036,0.0,0.6601248884924175,0.0107047279214986,0.3291703835860838,여,28,62,47,0,California,3
USER_0112,10.93498,1.25,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.4,여,27,4,27,1,California,0
USER_0113,47.69083186046512,1.5116279069767442,0.0,0.0,0.5846153846153846,0.0153846153846153,0.0,0.0461538461538461,0.0,0.0,0.0,0.0,0.0461538461538461,0.0,0.1692307692307692,0.0153846153846153,0.0923076923076923,0.0307692307692307,0.4923076923076923,0.1846153846153846,0.3230769230769231,남,5,43,46,0,Washington DC,0
USER_0114,20.737800000000004,6.25,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,여,3,4,32,1,New York,0
USER_0115,131.14458181818182,1.5454545454545454,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882352,0.0,0.0,0.0,0.4117647058823529,0.0,0.5882352941176471,남,42,11,4,1,New York,1
USER_0116,129.314288,6.636363636363637,0.1260273972602739,0.0,0.0,0.0328767123287671,0.0,0.3397260273972602,0.0,0.0,0.0,0.0273972602739726,0.0356164383561643,0.0,0.084931506849315,0.0,0.3534246575342465,0.0,0.7424657534246575,0.0273972602739726,0.2301369863013698,남,16,55,42,1,New York,3
USER_0117,67.98631578947368,11.052631578947368,0.0,0.0,0.0333333333333333,0.0,0.0,0.0952380952380952,0.0,0.0047619047619047,0.0476190476190476,0.7857142857142857,0.0095238095238095,0.0,0.0238095238095238,0.0,0.0,0.0,0.6047619047619047,0.0142857142857142,0.3809523809523809,여,9,19,38,0,Chicago,0
USER_0118,77.90049976539589,7.010263929618769,0.0,0.0,0.1897092658439657,0.0861744404936205,0.0010458063166701,0.1947291361639824,0.000627483790002,0.1079272118803597,0.000209161263334,0.0432963815101443,0.0,0.0012549675800041,0.0520811545701736,0.0054381928466847,0.3114411211043714,0.0060656766366868,0.4714494875549048,0.150805270863836,0.3777452415812591,여,28,682,37,0,Chicago,4
USER_0119,21.29053307692308,2.6153846153846154,0.0,0.0,0.213235294117647,0.0588235294117647,0.0,0.1176470588235294,0.0,0.0,0.0,0.125,0.0,0.0,0.0441176470588235,0.0,0.4411764705882353,0.0,0.5441176470588235,0.1102941176470588,0.3455882352941176,여,13,52,30,0,New York,0
USER_0120,73.90618108108107,1.7837837837837838,0.0757575757575757,0.0,0.1363636363636363,0.0151515151515151,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.2575757575757575,0.0,0.2424242424242424,0.0151515151515151,0.7272727272727273,0.0909090909090909,0.1818181818181818,여,11,37,50,1,California,3
USER_0121,31.55524,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,여,37,1,14,1,Chicago,1
USER_0122,44.2406075,2.4375,0.0,0.0,0.0769230769230769,0.0,0.0,0.0512820512820512,0.0,0.0,0.0,0.0,0.0,0.0,0.2051282051282051,0.0,0.6666666666666666,0.0,0.5128205128205128,0.0512820512820512,0.4358974358974359,여,48,16,8,1,California,0
USER_0123,93.82780177777778,4.822222222222222,0.0092165898617511,0.0,0.1889400921658986,0.0046082949308755,0.0,0.4147465437788018,0.0,0.0,0.0,0.0138248847926267,0.0368663594470046,0.0,0.0967741935483871,0.0,0.2350230414746544,0.0,0.6912442396313364,0.0368663594470046,0.271889400921659,여,25,45,44,1,Chicago,3
USER_0124,33.57574056818182,1.7954545454545454,0.0,0.0063291139240506,0.3164556962025316,0.0063291139240506,0.0,0.379746835443038,0.0,0.0126582278481012,0.0063291139240506,0.0379746835443038,0.0,0.0189873417721519,0.1139240506329113,0.0,0.0886075949367088,0.0126582278481012,0.3354430379746835,0.430379746835443,0.2341772151898734,여,22,88,32,0,Chicago,0
USER_0125,82.53340615384614,2.230769230769231,0.0,0.0,0.3103448275862069,0.0,0.0,0.0344827586206896,0.0,0.0,0.0,0.0,0.0689655172413793,0.0,0.1724137931034483,0.0,0.4137931034482758,0.0,0.6206896551724138,0.1724137931034483,0.2068965517241379,남,21,13,50,0,California,3
USER_0126,43.49774,1.1111111111111112,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.4,0.4,여,42,9,48,1,Chicago,0
USER_0127,37.25279952380953,2.333333333333333,0.0,0.0,0.2551020408163265,0.0,0.0,0.0612244897959183,0.0,0.010204081632653,0.0,0.3469387755102041,0.0306122448979591,0.0,0.0714285714285714,0.0,0.2244897959183673,0.0,0.7346938775510204,0.0510204081632653,0.2142857142857142,여,28,42,51,0,California,3
USER_0128,55.31066500000001,3.071428571428572,0.0116279069767441,0.0,0.1162790697674418,0.0,0.0,0.3023255813953488,0.0,0.0174418604651162,0.0,0.1860465116279069,0.0290697674418604,0.0,0.1104651162790697,0.0,0.2267441860465116,0.0,0.5406976744186046,0.2790697674418604,0.1802325581395348,여,19,56,43,0,Chicago,0
USER_0129,32.343490714285714,1.2142857142857142,0.0,0.0,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2352941176470588,0.0588235294117647,0.0588235294117647,0.0,0.5882352941176471,0.1764705882352941,0.2352941176470588,여,36,14,17,1,New Jersey,0
USER_0130,51.31915,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,여,26,2,0,1,Washington DC,0
USER_0131,68.17150833333334,2.5416666666666665,0.0,0.0,0.1639344262295081,0.0,0.0,0.2622950819672131,0.0,0.0163934426229508,0.0,0.0163934426229508,0.0,0.0,0.2295081967213114,0.2622950819672131,0.0163934426229508,0.0327868852459016,0.0983606557377049,0.180327868852459,0.7213114754098361,여,39,24,31,0,Chicago,1
USER_0132,11.87825375,1.0625,0.0,0.0,0.5294117647058824,0.0,0.0,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.0,0.1764705882352941,0.0,0.4117647058823529,0.0588235294117647,0.5294117647058824,남,34,16,22,0,California,0
USER_0133,55.5745,15.0,0.0,0.0,0.019047619047619,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0380952380952381,0.0,0.8,0.0,0.0380952380952381,0.8,0.1619047619047619,남,32,7,9,1,California,0
USER_0134,35.4086,9.727272727272728,0.0,0.0,0.0093457943925233,0.0,0.0,0.1869158878504672,0.0,0.0,0.0,0.0467289719626168,0.0,0.0,0.0373831775700934,0.0186915887850467,0.7009345794392523,0.0,0.2897196261682243,0.4859813084112149,0.2242990654205607,남,24,11,36,1,California,0
USER_0135,131.89306897959182,6.387755102040816,0.0,0.0,0.0127795527156549,0.0031948881789137,0.0,0.0031948881789137,0.0,0.0,0.0,0.2236421725239616,0.060702875399361,0.0,0.0638977635782747,0.0,0.6325878594249201,0.0,0.4089456869009584,0.121405750798722,0.4696485623003195,남,33,49,44,0,California,0
USER_0136,67.20188333333334,1.5,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.4444444444444444,0.1666666666666666,0.1666666666666666,0.0,0.5,0.1666666666666666,0.3333333333333333,남,15,12,39,0,New Jersey,0
USER_0137,49.53715205128205,5.82051282051282,0.0176211453744493,0.0,0.0440528634361233,0.0616740088105726,0.0,0.013215859030837,0.0,0.0,0.0,0.2511013215859031,0.0220264317180616,0.0,0.0352422907488986,0.0,0.5550660792951542,0.0,0.4493392070484581,0.2026431718061674,0.3480176211453744,남,6,39,48,1,Chicago,0
USER_0138,46.27961403508772,8.403508771929825,0.0,0.0,0.0146137787056367,0.0083507306889352,0.0020876826722338,0.0584551148225469,0.0020876826722338,0.0041753653444676,0.0083507306889352,0.0939457202505219,0.0,0.0,0.0250521920668058,0.0647181628392484,0.7139874739039666,0.0041753653444676,0.7995824634655533,0.0292275574112734,0.1711899791231732,여,31,57,0,1,California,3
USER_0139,66.04984833333333,2.6944444444444446,0.0,0.0,0.1649484536082474,0.0206185567010309,0.0,0.0515463917525773,0.0,0.0,0.0,0.0,0.0,0.0103092783505154,0.2268041237113402,0.0103092783505154,0.5154639175257731,0.0,0.4742268041237113,0.0515463917525773,0.4742268041237113,여,45,36,25,0,California,0
USER_0140,77.14747229357799,3.440366972477064,0.0,0.0,0.208,0.048,0.0,0.176,0.0,0.0186666666666666,0.0,0.0,0.0426666666666666,0.0,0.0533333333333333,0.0026666666666666,0.448,0.0026666666666666,0.504,0.184,0.312,여,19,109,47,0,California,0
USER_0141,137.61748571428572,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,0.0,0.0,0.1666666666666666,0.0,0.7777777777777778,0.0,0.0,0.0,0.1666666666666666,0.2222222222222222,0.6111111111111112,여,27,14,51,1,New Jersey,1
USER_0142,65.02401956521739,1.8695652173913044,0.1395348837209302,0.0,0.0930232558139534,0.0,0.0,0.0465116279069767,0.0,0.0,0.0,0.0465116279069767,0.1162790697674418,0.0,0.2093023255813953,0.0,0.3488372093023256,0.0,0.3720930232558139,0.0930232558139534,0.5348837209302325,남,11,23,48,0,New York,0
USER_0143,109.35658111111113,1.2777777777777777,0.0,0.0,0.2608695652173913,0.0,0.0,0.0434782608695652,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.4130434782608695,0.0,0.0,0.0217391304347826,0.5869565217391305,0.1521739130434782,0.2608695652173913,남,42,36,42,1,New York,0
USER_0144,249.2715,2.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.4285714285714285,여,33,3,2,1,New York,0
USER_0145,208.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,남,34,1,22,1,New Jersey,3
USER_0146,38.53370105263158,5.2105263157894735,0.0,0.0033670033670033,0.1077441077441077,0.0,0.0,0.0,0.0,0.0,0.0,0.4377104377104377,0.0,0.0,0.0538720538720538,0.0,0.3804713804713804,0.0168350168350168,0.6161616161616161,0.1818181818181818,0.202020202020202,남,32,57,22,0,Chicago,0
USER_0147,88.9523752173913,2.1956521739130435,0.0,0.0,0.3168316831683168,0.0099009900990099,0.0,0.0792079207920792,0.0,0.0,0.0,0.1584158415841584,0.0792079207920792,0.0,0.2178217821782178,0.0099009900990099,0.1287128712871287,0.0,0.7524752475247525,0.0594059405940594,0.1881188118811881,여,8,46,45,0,California,3
USER_0148,1.1750600000000009,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,여,28,2,13,1,California,0
USER_0149,35.2863603125,4.5,0.0,0.0,0.1597222222222222,0.0069444444444444,0.0,0.0069444444444444,0.0,0.0034722222222222,0.0,0.2708333333333333,0.0034722222222222,0.0,0.0451388888888888,0.3020833333333333,0.2013888888888889,0.0,0.1388888888888889,0.0347222222222222,0.8263888888888888,남,20,64,35,0,New Jersey,1
USER_0150,-4.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,여,24,1,18,1,New Jersey,0
USER_0151,51.45398823529412,1.1176470588235294,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.4210526315789473,0.0,0.1052631578947368,0.1052631578947368,0.2631578947368421,0.2105263157894736,0.5263157894736842,여,23,17,34,0,New Jersey,1
USER_0152,96.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,남,32,2,47,1,Washington DC,3
USER_0153,7.356014999999999,1.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.25,0.25,여,21,4,11,1,New York,0
USER_0154,68.88725230769231,2.8461538461538463,0.0,0.0,0.027027027027027,0.0,0.0,0.2162162162162162,0.0,0.0,0.2702702702702703,0.0,0.0,0.0,0.2162162162162162,0.0,0.2702702702702703,0.0,0.7567567567567568,0.081081081081081,0.1621621621621621,여,3,13,3,1,Washington DC,3
USER_0155,77.02418850000001,4.45,0.0,0.0,0.0224719101123595,0.0505617977528089,0.0,0.0168539325842696,0.0168539325842696,0.0,0.0,0.348314606741573,0.0280898876404494,0.0,0.0842696629213483,0.0,0.4325842696629213,0.0,0.4831460674157303,0.0674157303370786,0.449438202247191,여,2,40,40,0,New York,0
USER_0156,79.69056948275862,6.775862068965517,0.0,0.0,0.183206106870229,0.010178117048346,0.0,0.0025445292620865,0.0,0.005089058524173,0.0,0.015267175572519,0.0,0.0,0.099236641221374,0.0356234096692111,0.648854961832061,0.0,0.7938931297709924,0.0330788804071246,0.1730279898218829,남,49,58,28,0,New York,3
USER_0157,1.3203499999999997,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,남,45,2,35,1,California,3
USER_0158,7.939325624999999,1.25,0.0,0.0,0.45,0.05,0.0,0.1,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.25,0.0,0.55,0.05,0.4,여,21,16,23,1,Chicago,0
USER_0159,88.170925,1.625,0.0,0.0,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.0,0.0,0.4615384615384615,0.0,0.0,0.0,0.5384615384615384,0.2307692307692307,0.2307692307692307,여,26,8,48,1,Chicago,0
USER_0160,2.55875,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,여,44,2,25,1,New York,0
USER_0161,-231.44536923076924,1.807692307692308,0.0212765957446808,0.0,0.3617021276595745,0.0212765957446808,0.0,0.2978723404255319,0.0,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.0,0.2127659574468085,0.0,0.425531914893617,0.1063829787234042,0.4680851063829787,여,23,26,41,1,New York,0
USER_0162,15.027866666666668,3.0,0.0,0.0,0.3888888888888889,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.5,0.0,0.5,여,19,6,31,1,Chicago,0
USER_0163,29.6055625,2.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0277777777777777,0.0,0.5833333333333334,0.0,0.0,0.1111111111111111,0.0,0.0277777777777777,0.0,0.2222222222222222,0.0277777777777777,0.75,여,4,16,14,1,New Jersey,1
USER_0164,57.76617142857143,3.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.4761904761904761,0.0,0.0,0.1666666666666666,0.0,0.238095238095238,0.0,0.2857142857142857,0.4285714285714285,0.2857142857142857,여,43,14,26,1,California,0
USER_0165,112.78446166666669,1.5,0.0,0.0185185185185185,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.0185185185185185,0.0,0.6851851851851852,0.0,0.074074074074074,0.0,0.5185185185185185,0.2037037037037037,0.2777777777777778,남,48,36,43,0,California,0
USER_0166,33.147513000000004,1.4,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0357142857142857,0.0,0.1428571428571428,0.0,0.0714285714285714,0.0,0.4285714285714285,0.0357142857142857,0.5357142857142857,여,18,20,40,0,New York,0
USER_0167,131.95794894736844,1.8421052631578947,0.0,0.0,0.2285714285714285,0.0,0.0,0.0285714285714285,0.0,0.0,0.0,0.0,0.1142857142857142,0.0,0.5428571428571428,0.0,0.0857142857142857,0.0,0.5714285714285714,0.1428571428571428,0.2857142857142857,여,48,19,52,1,Chicago,0
USER_0168,13.67265935483871,2.2580645161290325,0.0,0.0,0.3285714285714285,0.0142857142857142,0.0,0.1571428571428571,0.0,0.0142857142857142,0.0,0.0714285714285714,0.0,0.0,0.0428571428571428,0.0,0.3714285714285714,0.0,0.6714285714285714,0.1428571428571428,0.1857142857142857,여,44,31,30,0,Chicago,3
USER_0169,10.35313125,3.0625,0.0,0.0,0.2448979591836734,0.0,0.0,0.2448979591836734,0.0,0.0204081632653061,0.0,0.0,0.0,0.0,0.0,0.2448979591836734,0.2448979591836734,0.0,0.6938775510204082,0.2653061224489796,0.0408163265306122,남,9,16,14,1,New York,3
USER_0170,59.00235052631579,1.2105263157894737,0.0,0.0,0.4782608695652174,0.0,0.0869565217391304,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.391304347826087,0.0,0.0,0.0,0.6086956521739131,0.1739130434782608,0.217391304347826,여,34,19,25,0,New York,0
USER_0171,47.46175,6.5,0.0,0.0,0.7692307692307693,0.0,0.0,0.1923076923076923,0.0,0.0,0.0,0.0,0.0192307692307692,0.0,0.0192307692307692,0.0,0.0,0.0,0.4038461538461538,0.1923076923076923,0.4038461538461538,여,2,8,39,1,California,0
USER_0172,62.87348369565217,3.239130434782609,0.0,0.0,0.0738255033557047,0.0067114093959731,0.0,0.1610738255033557,0.0,0.0671140939597315,0.1006711409395973,0.2147651006711409,0.0134228187919463,0.0,0.1476510067114094,0.0134228187919463,0.2013422818791946,0.0,0.5570469798657718,0.0805369127516778,0.3624161073825503,여,43,46,50,0,Washington DC,0
USER_0173,153.6823,22.2,0.0,0.0,0.009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4954954954954955,0.4954954954954955,0.0,0.2252252252252252,0.4954954954954955,0.2792792792792792,남,23,5,33,0,California,0
USER_0174,62.14010000000001,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,여,5,2,35,0,California,3
USER_0175,136.27053333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,여,47,3,49,1,California,3
USER_0176,28.819566666666667,4.944444444444445,0.0112359550561797,0.0,0.1011235955056179,0.0,0.0,0.247191011235955,0.0,0.0,0.0,0.2247191011235955,0.0,0.0,0.0449438202247191,0.0,0.3707865168539326,0.0,0.3370786516853932,0.0674157303370786,0.5955056179775281,여,45,18,46,0,California,1
